chapter,verse,text,prep
36,4,"(yang berada) diatas jalan yang lurus,",atas jalan lurus
36,6,"Agar kamu memberi peringatan kepada kaum yang bapak-bapak mereka belum pernah diberi peringatan, karena itu mereka lalai.",ingat kaum bapakbapak ingat lalai
36,7,"Sesungguhnya telah pasti berlaku perkataan (ketentuan Allah) terhadap kebanyakan mereka, kerena mereka tidak beriman.",sungguh laku kata tentu allah banyak rena iman
36,8,"Sesungguhnya Kami telah memasang belenggu dileher mereka, lalu tangan mereka (diangkat) ke dagu, maka karena itu mereka tertengadah.",sungguh pasang belenggu leher tangan angkat dagu tengadah
36,9,"Dan Kami adakan di hadapan mereka dinding dan di belakang mereka dinding (pula), dan Kami tutup (mata) mereka sehingga mereka tidak dapat melihat.",adakan hadap dinding dinding tutup mata
36,10,"Sama saja bagi mereka apakah kamu memberi peringatan kepada mereka ataukah kamu tidak memberi peringatan kepada mereka, mereka tidak akan beriman.",ingat ingat iman
36,12,Sesungguhnya Kami menghidupkan orang-orang mati dan Kami menuliskan apa yang telah mereka kerjakan dan bekas-bekas yang mereka tinggalkan. Dan segala sesuatu Kami kumpulkan dalam Kitab Induk yang nyata (Lauh Mahfuzh).,sungguh hidup orangorang mati tulis kerja bekasbekas tinggal kumpul kitab induk nyata lauh mahfuzh
36,29,Tidak ada siksaan atas mereka melainkan satu teriakan suara saja; maka tiba-tiba mereka semuanya mati.,siksa ria suara tibatiba mati
36,30,"Alangkah besarnya penyesalan terhadap hamba-hamba itu, tiada datang seorang rasulpun kepada mereka melainkan mereka selalu memperolok-olokkannya.",alangkah besar sesal hambahamba tiada rasul memperolokolokkannya
36,32,Dan setiap mereka semuanya akan dikumpulkan lagi kepada Kami.,kumpul
36,35,"supaya mereka dapat makan dari buahnya, dan dari apa yang diusahakan oleh tangan mereka. Maka mengapakah mereka tidak bersyukur?",makan buah usaha tangan mengapa syukur
36,37,"Dan suatu tanda (kekuasaan Allah yang besar) bagi mereka adalah malam; Kami tanggalkan siang dari malam itu, maka dengan serta merta mereka berada dalam kegelapan.",tanda kuasa allah malam tanggal siang malam merta gelap
36,41,Dan suatu tanda (kebesaran Allah yang besar) bagi mereka adalah bahwa Kami angkut keturunan mereka dalam bahtera yang penuh muatan.,tanda besar allah angkut turun bahtera penuh muat
36,42,dan Kami ciptakan untuk mereka yang akan mereka kendarai seperti bahtera itu.,cipta kendara bahtera
36,43,"Dan jika Kami menghendaki niscaya Kami tenggelamkan mereka, maka tiadalah bagi mereka penolong dan tidak pula mereka diselamatkan.",niscaya tenggelam tiada tolong selamat
36,44,Tetapi (Kami selamatkan mereka) karena rahmat yang besar dari Kami dan untuk memberikan kesenangan hidup sampai kepada suatu ketika.,selamat rahmat senang hidup
36,46,"Dan sekali-kali tiada datang kepada mereka suatu tanda dari tanda tanda kekuasaan Tuhan mereka, melainkan mereka selalu berpaling daripadanya.",sekalikali tiada tanda tanda tanda kuasa tuhan paling daripada
36,48,"Dan mereka berkata: \""Bilakah (terjadinya) janji ini (hari berbangkit) jika kamu adalah orang-orang yang benar?\"".",janji hari bangkit orangorang
36,49,Mereka tidak menunggu melainkan satu teriakan saja yang akan membinasakan mereka ketika mereka sedang bertengkar.,tunggu ria binasa tengkar
36,50,lalu mereka tidak kuasa membuat suatu wasiatpun dan tidak (pula) dapat kembali kepada keluarganya.,kuasa wasiat keluarga
36,53,"Tidak adalah teriakan itu selain sekali teriakan saja, maka tiba-tiba mereka semua dikumpulkan kepada Kami.",ria ria tibatiba kumpul
36,54,"Maka pada hari itu seseorang tidak akan dirugikan sedikitpun dan kamu tidak dibalasi, kecuali dengan apa yang telah kamu kerjakan.",hari rugi sedikit balas kecuali kerja
36,57,Di surga itu mereka memperoleh buah-buahan dan memperoleh apa yang mereka minta.,surga oleh buahbuahan oleh
36,58,"(Kepada mereka dikatakan): \""Salam\"", sebagai ucapan selamat dari Tuhan Yang Maha Penyayang.",salam ucap selamat tuhan maha sayang
36,59,"Dan (dikatakan kepada orang-orang kafir): \""Berpisahlah kamu (dari orang-orang mukmin) pada hari ini, hai orang-orang yang berbuat jahat.",orangorang kafir pisah orangorang mukmin hari hai orangorang buat jahat
36,64,Masuklah ke dalamnya pada hari ini disebabkan kamu dahulu mengingkarinya.,masuk dalam hari sebab ingkar
36,66,"Dan jikalau Kami menghendaki pastilah Kami hapuskan penglihatan mata mereka; lalu mereka berlomba-lomba (mencari) jalan, Maka betapakah mereka dapat melihat(nya).",hapus lihat mata berlombalomba cari jalan betapa
36,67,Dan jikalau Kami menghendaki pastilah Kami ubah mereka di tempat mereka berada; maka mereka tidak sanggup berjalan lagi dan tidak (pula) sanggup kembali.,ubah sanggup jalan sanggup
36,68,Dan barangsiapa yang Kami panjangkan umurnya niscaya Kami kembalikan dia kepada kejadian(nya). Maka apakah mereka tidak memikirkan?,barangsiapa panjang umur niscaya kembali jadi pikir
36,70,supaya dia (Muhammad) memberi peringatan kepada orang-orang yang hidup (hatinya) dan supaya pastilah (ketetapan azab) terhadap orang-orang kafir.,muhammad ingat orangorang hidup hati tetap azab orangorang kafir
36,71,"Dan apakah mereka tidak melihat bahwa sesungguhnya Kami telah menciptakan binatang ternak untuk mereka yaitu sebahagian dari apa yang telah Kami ciptakan dengan kekuasaan Kami sendiri, lalu mereka menguasainya?",sungguh cipta binatang ternak sebahagian cipta kuasa kuasa
36,72,Dan Kami tundukkan binatang-binatang itu untuk mereka; maka sebahagiannya menjadi tunggangan mereka dan sebahagiannya mereka makan.,tunduk binatangbinatang sebahagiannya tunggang sebahagiannya makan
36,73,Dan mereka memperoleh padanya manfaat-manfaat dan minuman. Maka mengapakah mereka tidak bersyukur?,oleh manfaatmanfaat minum mengapa syukur
36,76,Maka janganlah ucapan mereka menyedihkan kamu. Sesungguhnya Kami mengetahui apa yang mereka rahasiakan dan apa yang mereka nyatakan.,ucap sedih sungguh rahasia nyata
37,1,"Demi (rombongan) yang ber shaf-shaf dengan sebenar-benarnya],",rombong ber shafshaf sebenarbenarnya
37,2,"dan demi (rombongan) yang melarang dengan sebenar-benarnya (dari perbuatan-perbuatan maksiat),",rombong larang sebenarbenarnya perbuatanperbuatan maksiat
37,3,"dan demi (rombongan) yang membacakan pelajaran,",rombong baca ajar
37,4,Sesungguhnya Tuhanmu benar-benar Esa.,sungguh tuhan benarbenar esa
37,12,Bahkan kamu menjadi heran (terhadap keingkaran mereka) dan mereka menghinakan kamu.,heran ingkar hina
37,13,Dan apabila mereka diberi pelajaran mereka tiada mengingatnya.,ajar tiada ingat
37,14,"Dan apabila mereka melihat sesuatu tanda kebesaran Allah, mereka sangat menghinakan.",tanda besar allah hina
37,22,"(kepada malaikat diperintahkan): \""Kumpulkanlah orang-orang yang zalim beserta teman sejawat mereka dan sembahan-sembahan yang selalu mereka sembah,",malaikat perintah kumpul orangorang zalim serta teman jawat sembahansembahan sembah
37,23,selain Allah; maka tunjukkanlah kepada mereka jalan ke neraka.,allah tunjuk jalan neraka
37,24,Dan tahanlah mereka (di tempat perhentian) karena sesungguhnya mereka akan ditanya:,tahan henti sungguh
37,25,"\""Kenapa kamu tidak tolong menolong?\""",tolong tolong
37,26,Bahkan mereka pada hari itu menyerah diri.,hari serah
37,27,Sebahagian dan mereka menghadap kepada sebahagian yang lain berbantah-bantahan.,sebahagian hadap sebahagian berbantahbantahan
37,28,"Pengikut-pengikut mereka berkata (kepada pemimpin-pemimpin mereka): \""Sesungguhnya kamulah yang datang kepada kami dan kanan.",pengikutpengikut pemimpinpemimpin sungguh kanan
37,29,"Pemimpin-pemimpin mereka menjawab: \""Sebenarnya kamulah yang tidak beriman\"".",pemimpinpemimpin iman
37,30,"Dan sekali-kali kami tidak berkuasa terhadapmu, bahkan kamulah kaum yang melampaui batas.",sekalikali kuasa hadap kaum lampau batas
37,31,Maka pastilah putusan (azab) Tuhan kita menimpa atas kita; sesungguhnya kita akan merasakan (azab itu).,putus azab tuhan timpa sungguh rasa azab
37,32,"Maka kami telah menyesatkan kamu, sesungguhnya kami adalah orang-orang yang sesat.",sesat sungguh orangorang sesat
37,33,Maka sesungguhnya mereka pada hari itu bersama-sama dalam azab.,sungguh hari bersamasama azab
37,34,Sesungguhnya demikianlah Kami berbuat terhadap orang-orang yang berbuat jahat.,sungguh buat orangorang buat jahat
37,36,"dan mereka berkata: \""Apakah sesungguhnya kami harus meninggalkan sembahan-sembahan kami karena seorang penyair gila?\""",sungguh tinggal sembahansembahan sair gila
37,37,Sebenarnya dia (Muhammad) telah datang membawa kebenaran dan membenarkan rasul-rasul (sebelumnya).,muhammad bawa benar benar rasulrasul
37,38,Sesungguhnya kamu pasti akan merasakan azab yang pedih.,sungguh rasa azab pedih
37,39,"Dan kamu tidak diberi pembalasan melainkan terhadap kejahatan yang telah kamu kerjakan,",balas jahat kerja
37,40,tetapi hamba-hamba Allah yang dibersihkan (dari dosa).,hambahamba allah bersih dosa
37,41,"Mereka itu memperoleh rezeki yang tertentu,",oleh rezeki
37,42,"yaitu buah-buahan. Dan mereka adalah orang-orang yang dimuliakan,",buahbuahan orangorang mulia
37,46,"(Warnanya) putih bersih, sedap rasanya bagi orang-orang yang minum.",warna putih bersih sedap orangorang minum
37,50,Lalu sebahagian mereka menghadap kepada sebahagian yang lain sambil bercakap-cakap.,sebahagian hadap sebahagian bercakapcakap
37,51,"Berkatalah salah seorang di antara mereka: \""Sesungguhnya aku dahulu (di dunia) mempunyai seorang teman,",kata salah sungguh dunia teman
37,54,"Berkata pulalah ia: \""Maukah kamu meninjau (temanku itu)?\""",pula mau tinjau teman
37,55,"Maka ia meninjaunya, lalu dia melihat temannya itu di tengah-tengah neraka menyala-nyala.",tinjau teman tengahtengah neraka menyalanyala
37,56,"Ia berkata (pula): \""Demi Allah, sesungguhnya kamu benar-benar hampir mencelakakanku,",allah sungguh benarbenar celaka
37,57,jikalau tidaklah karena nikmat Tuhanku pastilah aku termasuk orang-orang yang diseret (ke neraka).,nikmat tuhan orangorang seret neraka
37,58,"Maka apakah kita tidak akan mati?,",mati
37,59,"melainkan hanya kematian kita yang pertama saja (di dunia), dan kita tidak akan disiksa (di akhirat ini)?",mati dunia siksa akhirat
37,60,Sesungguhnya ini benar-benar kemenangan yang besar.,sungguh benarbenar menang
37,61,"Untuk kemenangan serupa ini hendaklah berusaha orang-orang yang bekerja\""",menang usaha orangorang
37,73,Maka perhatikanlah bagaimana kesudahan orang-orang yang diberi peringatan itu.,perhati sudah orangorang ingat
37,74,Tetapi hamba-hamba Allah yang bersihkan (dari dosa tidak akan diazab).,hambahamba allah sih dosa azab
37,112,Dan Kami beri dia kabar gembira dengan (kelahiran) Ishaq seorang nabi yang termasuk orang-orang yang saleh.,kabar gembira lahir ishaq nabi orangorang saleh
37,115,Dan Kami selamatkan keduanya dan kaumnya dari bencana yang besar.,selamat kaum bencana
37,116,"Dan Kami tolong mereka, maka jadilah mereka orang-orang yang menang.",tolong orangorang menang
37,121,Sesungguhnya demikianlah Kami memberi balasan kepada orang-orang yang berbuat baik.,sungguh balas orangorang buat
37,137,"Dan sesungguhnya kamu (hai penduduk Mekah) benar-benar akan melalui (bekas-bekas) mereka di waktu pagi,",sungguh hai duduk mekah benarbenar bekasbekas pagi
37,143,"Maka kalau sekiranya dia tidak termasuk orang-orang yang banyak mengingat Allah,",orangorang allah
37,144,niscaya ia akan tetap tinggal di perut ikan itu sampai hari berbangkit.,niscaya tinggal perut ikan hari bangkit
37,145,"Kemudian Kami lemparkan dia ke daerah yang tandus, sedang ia dalam keadaan sakit.",lempar daerah tandus sakit
37,146,Dan Kami tumbuhkan untuk dia sebatang pohon dari jenis labu.,tumbuh batang pohon jenis labu
37,148,"Lalu mereka beriman, karena itu Kami anugerahkan kenikmatan hidup kepada mereka hingga waktu yang tertentu.",iman anugerah nikmat hidup
37,149,"Tanyakanlah (ya Muhammad) kepada mereka (orang-orang kafir Mekah): \""Apakah untuk Tuhanmu anak-anak perempuan dan untuk mereka anak laki-laki,",tanya ya muhammad orangorang kafir mekah tuhan anakanak perempuan anak lakilaki
37,160,Kecuali hamba-hamba Allah yang dibersihkan dari (dosa).,kecuali hambahamba allah bersih dosa
37,161,"Maka sesungguhnya kamu dan apa-apa yang kamu sembah itu,",sungguh apaapa sembah
37,162,"Sekali-kali tidak dapat menyesatkan (seseorang) terhadap Allah,",sekalikali sesat allah
37,163,kecuali orang-orang yang akan masuk neraka yang menyala.,kecuali orangorang masuk neraka nyala
37,167,Sesungguhnya mereka benar-benar akan berkata:,sungguh benarbenar
37,168,"\""Kalau sekiranya di sksi kami ada sebuah kitab dari (kitab-kitab yang diturunkan) kepada orang-orang dahulu,",sksi kitab kitabkitab turun orangorang
37,169,"benar-benar kami akan jadi hamba Allah yang dibersihkan (dari dosa)\"".",benarbenar hamba allah bersih dosa
37,170,Tetapi mereka mengingkarinya (Al Quran); maka kelak mereka akan mengetahui (akibat keingkarannya itu).,ingkar al quran kelak akibat ingkar
37,174,Maka berpalinglah kamu (Muhammad) dari mereka sampai suatu ketika.,paling muhammad
37,175,"Dan lihatlah mereka, maka kelak mereka akan melihat (azab itu).",lihat kelak azab
37,176,Maka apakah mereka meminta supaya siksa Kami disegerakan?,siksa segera
37,177,"Maka apabila siksaan itu turun dihalaman mereka, maka amat buruklah pagi hari yang dialami oleh orang-orang yang diperingatkan itu.",siksa turun halaman buruk pagi hari alami orangorang ingat
37,178,Dan berpalinglah kamu dari mereka hingga suatu ketika.,paling
37,179,"Dan lihatlah, maka kelak mereka juga akan melihat.",lihat kelak
37,180,Maha Suci Tuhanmu Yang mempunyai keperkasaan dari apa yang mereka katakan.,maha suci tuhan perkasa
38,2,Sebenarnya orang-orang kafir itu (berada) dalam kesombongan dan permusuhan yang sengit.,orangorang kafir sombong musuh sengit
38,4,"Dan mereka heran karena mereka kedatangan seorang pemberi peringatan (rasul) dari kalangan mereka; dan orang-orang kafir berkata: \""Ini adalah seorang ahli sihir yang banyak berdusta\"".",heran datang beri ingat rasul kalang orangorang kafir ahli sihir dusta
38,5,Mengapa ia menjadikan tuhan-tuhan itu Tuhan Yang Satu saja? Sesungguhnya ini benar-benar suatu hal yang sangat mengherankan.,jadi tuhantuhan tuhan sungguh benarbenar heran
38,6,"Dan pergilah pemimpin-pemimpin mereka (seraya berkata): \""Pergilah kamu dan tetaplah (menyembah) tuhan-tuhanmu, sesungguhnya ini benar-benar suatu hal yang dikehendaki.",pergi pemimpinpemimpin seraya pergi tetap sembah tuhantuhanmu sungguh benarbenar hendak
38,7,"Kami tidak pernah mendengar hal ini dalam agama yang terakhir; ini (mengesakan Allah), tidak lain hanyalah (dusta) yang diada-adakan,",dengar agama esa allah dusta diadaadakan
38,8,"mengapa Al Quran itu diturunkan kepadanya di antara kita?\"" Sebenarnya mereka ragu-ragu terhadap Al Quran-Ku, dan sebenarnya mereka belum merasakan azab-Ku.",al quran turun raguragu al quran rasa azab
38,10,"Atau apakah bagi mereka kerajaan langit dan bumi dan yang ada di antara keduanya? (Jika ada), maka hendaklah mereka menaiki tangga-tangga (ke langit).",raja langit bumi tanggatangga langit
38,11,"Suatu tentara yang besar yang berada disana dari golongan-golongan yang berserikat, pasti akan dikalahkan.",tentara sana golongangolongan serikat kalah
38,14,"Semua mereka itu tidak lain hanyalah mendustakan rasul-rasul, maka pastilah (bagi mereka) azab-Ku.",dusta rasulrasul azab
38,15,Tidaklah yang mereka tunggu melainkan hanya satu teriakan saja yang tidak ada baginya saat berselang.,tunggu ria bagi selang
38,16,"Dan mereka berkata: \""Ya Tuhan kami cepatkanlah untuk kami azab yang diperuntukkan bagi kami sebelum hari berhisab\"".",ya tuhan cepat azab untuk hari hisab
38,20,Dan Kami kuatkan kerajaannya dan Kami berikan kepadanya hikmahdan kebijaksanaan dalam menyelesaikan perselisihan.,kuat raja hikmahdan bijaksana selesai selisih
38,34,"Dan sesungguhnya Kami telah menguji Sulaiman dan Kami jadikan (dia) tergeletak di atas kursinya sebagai tubuh (yang lemah karena sakit), kemudian ia bertaubat.",sungguh uji sulaiman jadi geletak kursi tubuh lemah sakit taubat
38,36,"Kemudian Kami tundukkan kepadanya angin yang berhembus dengan baik menurut ke mana saja yang dikehendakinya,",tunduk angin hembus hendak
38,39,Inilah anugerah Kami; maka berikanlah (kepada orang lain) atau tahanlah (untuk dirimu sendiri) dengan tiada pertanggungan jawab.,anugerah beri orang tahan diri tiada tanggung jawab
38,40,Dan sesungguhnya dia mempunyai kedudukan yang dekat pada sisi Kami dan tempat kembali yang baik.,sungguh duduk sisi
38,46,Sesungguhnya Kami telah mensucikan mereka dengan (menganugerahkan kepada mereka) akhlak yang tinggi yaitu selalu mengingatkan (manusia) kepada negeri akhirat.,sungguh suci anugerah akhlak manusia negeri akhirat
38,47,Dan sesungguhnya mereka pada sisi Kami benar-benar termasuk orang-orang pilihan yang paling baik.,sungguh sisi benarbenar orangorang pilih
