chapter,verse,text
37,14,"Dan apabila mereka melihat sesuatu tanda kebesaran Allah, mereka sangat menghinakan."
37,22,"(kepada malaikat diperintahkan): \""Kumpulkanlah orang-orang yang zalim beserta teman sejawat mereka dan sembahan-sembahan yang selalu mereka sembah,"
37,23,selain Allah; maka tunjukkanlah kepada mereka jalan ke neraka.
37,24,Dan tahanlah mereka (di tempat perhentian) karena sesungguhnya mereka akan ditanya:
37,25,"\""Kenapa kamu tidak tolong menolong?\"""
37,26,Bahkan mereka pada hari itu menyerah diri.
37,27,Sebahagian dan mereka menghadap kepada sebahagian yang lain berbantah-bantahan.
37,28,"Pengikut-pengikut mereka berkata (kepada pemimpin-pemimpin mereka): \""Sesungguhnya kamulah yang datang kepada kami dan kanan."
37,29,"Pemimpin-pemimpin mereka menjawab: \""Sebenarnya kamulah yang tidak beriman\""."
37,30,"Dan sekali-kali kami tidak berkuasa terhadapmu, bahkan kamulah kaum yang melampaui batas."
37,31,Maka pastilah putusan (azab) Tuhan kita menimpa atas kita; sesungguhnya kita akan merasakan (azab itu).
37,32,"Maka kami telah menyesatkan kamu, sesungguhnya kami adalah orang-orang yang sesat."
37,33,Maka sesungguhnya mereka pada hari itu bersama-sama dalam azab.
37,34,Sesungguhnya demikianlah Kami berbuat terhadap orang-orang yang berbuat jahat.
37,36,"dan mereka berkata: \""Apakah sesungguhnya kami harus meninggalkan sembahan-sembahan kami karena seorang penyair gila?\"""
37,37,Sebenarnya dia (Muhammad) telah datang membawa kebenaran dan membenarkan rasul-rasul (sebelumnya).
37,38,Sesungguhnya kamu pasti akan merasakan azab yang pedih.
37,39,"Dan kamu tidak diberi pembalasan melainkan terhadap kejahatan yang telah kamu kerjakan,"
37,40,tetapi hamba-hamba Allah yang dibersihkan (dari dosa).
37,41,"Mereka itu memperoleh rezeki yang tertentu,"
37,42,"yaitu buah-buahan. Dan mereka adalah orang-orang yang dimuliakan,"
37,46,"(Warnanya) putih bersih, sedap rasanya bagi orang-orang yang minum."
37,50,Lalu sebahagian mereka menghadap kepada sebahagian yang lain sambil bercakap-cakap.
37,51,"Berkatalah salah seorang di antara mereka: \""Sesungguhnya aku dahulu (di dunia) mempunyai seorang teman,"
37,54,"Berkata pulalah ia: \""Maukah kamu meninjau (temanku itu)?\"""
37,55,"Maka ia meninjaunya, lalu dia melihat temannya itu di tengah-tengah neraka menyala-nyala."
37,56,"Ia berkata (pula): \""Demi Allah, sesungguhnya kamu benar-benar hampir mencelakakanku,"
37,57,jikalau tidaklah karena nikmat Tuhanku pastilah aku termasuk orang-orang yang diseret (ke neraka).
37,58,"Maka apakah kita tidak akan mati?,"
37,59,"melainkan hanya kematian kita yang pertama saja (di dunia), dan kita tidak akan disiksa (di akhirat ini)?"
37,60,Sesungguhnya ini benar-benar kemenangan yang besar.
37,61,"Untuk kemenangan serupa ini hendaklah berusaha orang-orang yang bekerja\"""
37,73,Maka perhatikanlah bagaimana kesudahan orang-orang yang diberi peringatan itu.
37,74,Tetapi hamba-hamba Allah yang bersihkan (dari dosa tidak akan diazab).
37,112,Dan Kami beri dia kabar gembira dengan (kelahiran) Ishaq seorang nabi yang termasuk orang-orang yang saleh.
37,115,Dan Kami selamatkan keduanya dan kaumnya dari bencana yang besar.
37,116,"Dan Kami tolong mereka, maka jadilah mereka orang-orang yang menang."
37,121,Sesungguhnya demikianlah Kami memberi balasan kepada orang-orang yang berbuat baik.
37,137,"Dan sesungguhnya kamu (hai penduduk Mekah) benar-benar akan melalui (bekas-bekas) mereka di waktu pagi,"
37,143,"Maka kalau sekiranya dia tidak termasuk orang-orang yang banyak mengingat Allah,"
37,144,niscaya ia akan tetap tinggal di perut ikan itu sampai hari berbangkit.
37,145,"Kemudian Kami lemparkan dia ke daerah yang tandus, sedang ia dalam keadaan sakit."
37,146,Dan Kami tumbuhkan untuk dia sebatang pohon dari jenis labu.
37,148,"Lalu mereka beriman, karena itu Kami anugerahkan kenikmatan hidup kepada mereka hingga waktu yang tertentu."
37,149,"Tanyakanlah (ya Muhammad) kepada mereka (orang-orang kafir Mekah): \""Apakah untuk Tuhanmu anak-anak perempuan dan untuk mereka anak laki-laki,"
37,160,Kecuali hamba-hamba Allah yang dibersihkan dari (dosa).
37,161,"Maka sesungguhnya kamu dan apa-apa yang kamu sembah itu,"
37,162,"Sekali-kali tidak dapat menyesatkan (seseorang) terhadap Allah,"
37,163,kecuali orang-orang yang akan masuk neraka yang menyala.
37,167,Sesungguhnya mereka benar-benar akan berkata:
37,168,"\""Kalau sekiranya di sksi kami ada sebuah kitab dari (kitab-kitab yang diturunkan) kepada orang-orang dahulu,"
37,169,"benar-benar kami akan jadi hamba Allah yang dibersihkan (dari dosa)\""."
37,170,Tetapi mereka mengingkarinya (Al Quran); maka kelak mereka akan mengetahui (akibat keingkarannya itu).
37,174,Maka berpalinglah kamu (Muhammad) dari mereka sampai suatu ketika.
37,175,"Dan lihatlah mereka, maka kelak mereka akan melihat (azab itu)."
37,176,Maka apakah mereka meminta supaya siksa Kami disegerakan?
37,177,"Maka apabila siksaan itu turun dihalaman mereka, maka amat buruklah pagi hari yang dialami oleh orang-orang yang diperingatkan itu."
37,178,Dan berpalinglah kamu dari mereka hingga suatu ketika.
37,179,"Dan lihatlah, maka kelak mereka juga akan melihat."
37,180,Maha Suci Tuhanmu Yang mempunyai keperkasaan dari apa yang mereka katakan.
38,2,Sebenarnya orang-orang kafir itu (berada) dalam kesombongan dan permusuhan yang sengit.
38,4,"Dan mereka heran karena mereka kedatangan seorang pemberi peringatan (rasul) dari kalangan mereka; dan orang-orang kafir berkata: \""Ini adalah seorang ahli sihir yang banyak berdusta\""."
38,5,Mengapa ia menjadikan tuhan-tuhan itu Tuhan Yang Satu saja? Sesungguhnya ini benar-benar suatu hal yang sangat mengherankan.
38,6,"Dan pergilah pemimpin-pemimpin mereka (seraya berkata): \""Pergilah kamu dan tetaplah (menyembah) tuhan-tuhanmu, sesungguhnya ini benar-benar suatu hal yang dikehendaki."
38,7,"Kami tidak pernah mendengar hal ini dalam agama yang terakhir; ini (mengesakan Allah), tidak lain hanyalah (dusta) yang diada-adakan,"
38,8,"mengapa Al Quran itu diturunkan kepadanya di antara kita?\"" Sebenarnya mereka ragu-ragu terhadap Al Quran-Ku, dan sebenarnya mereka belum merasakan azab-Ku."
38,10,"Atau apakah bagi mereka kerajaan langit dan bumi dan yang ada di antara keduanya? (Jika ada), maka hendaklah mereka menaiki tangga-tangga (ke langit)."
38,11,"Suatu tentara yang besar yang berada disana dari golongan-golongan yang berserikat, pasti akan dikalahkan."
38,14,"Semua mereka itu tidak lain hanyalah mendustakan rasul-rasul, maka pastilah (bagi mereka) azab-Ku."
38,15,Tidaklah yang mereka tunggu melainkan hanya satu teriakan saja yang tidak ada baginya saat berselang.
38,16,"Dan mereka berkata: \""Ya Tuhan kami cepatkanlah untuk kami azab yang diperuntukkan bagi kami sebelum hari berhisab\""."
38,20,Dan Kami kuatkan kerajaannya dan Kami berikan kepadanya hikmahdan kebijaksanaan dalam menyelesaikan perselisihan.
38,34,"Dan sesungguhnya Kami telah menguji Sulaiman dan Kami jadikan (dia) tergeletak di atas kursinya sebagai tubuh (yang lemah karena sakit), kemudian ia bertaubat."
38,36,"Kemudian Kami tundukkan kepadanya angin yang berhembus dengan baik menurut ke mana saja yang dikehendakinya,"
38,39,Inilah anugerah Kami; maka berikanlah (kepada orang lain) atau tahanlah (untuk dirimu sendiri) dengan tiada pertanggungan jawab.
38,40,Dan sesungguhnya dia mempunyai kedudukan yang dekat pada sisi Kami dan tempat kembali yang baik.
38,46,Sesungguhnya Kami telah mensucikan mereka dengan (menganugerahkan kepada mereka) akhlak yang tinggi yaitu selalu mengingatkan (manusia) kepada negeri akhirat.
38,47,Dan sesungguhnya mereka pada sisi Kami benar-benar termasuk orang-orang pilihan yang paling baik.
38,51,di dalamnya mereka bertelekan (diatas dipan-dipan) sambil meminta buah-buahan yang banyak dan minuman di surga itu.
38,52,Dan pada sisi mereka (ada bidadari-bidadari) yang tidak liar pandangannya dan sebaya umurnya.
38,53,Inilah apa yang dijanjikan kepadamu pada hari berhisab.
38,58,Dan azab yang lain yang serupa itu berbagai macam.
38,59,"(Dikatakan kepada mereka): \""Ini adalah suatu rombongan (pengikut-pengikutmu) yang masuk berdesak-desak bersama kamu (ke neraka)\"". (Berkata pemimpin-pemimpin mereka yang durhaka): \""Tiadalah ucapan selamat datang kepada mereka karena sesungguhnya mereka akan masuk neraka\""."
38,60,"Pengikut-pengikut mereka menjawab: \""Sebenarnya kamulah. Tiada ucapan selamat datang bagimu, karena kamulah yang menjerumuskan kami ke dalam azab, maka amat buruklah Jahannam itu sebagai tempat menetap\""."
38,61,"Mereka berkata (lagi): \""Ya Tuhan kami; barang siapa yang menjerumuskan kami ke dalam azab ini maka tambahkanlah azab kepadanya dengan berlipat ganda di dalam neraka\""."
38,62,"Dan (orang-orang durhaka) berkata: \""Mengapa kami tidak melihat orang-orang yang dahulu (di dunia) kami anggap sebagai orang-orang yang jahat (hina)."
38,63,"Apakah kami dahulu menjadikan mereka olok-olokan, ataukah karena mata kami tidak melihat mereka?\"""
38,64,"Sesungguhnya yang demikian itu pasti terjadi, (yaitu) pertengkaran penghuni neraka."
38,67,"Katakanlah: \""Berita itu adalah berita yang besar,"
38,68,yang kamu berpaling daripadanya.
38,69,Aku tiada mempunyai pengetahuan sedikitpun tentang al mala´ul a´la (malaikat) itu ketika mereka berbantah-bantahan.
38,72,"Maka apabila telah Kusempurnakan kejadiannya dan Kutiupkan kepadanya roh (ciptaan)Ku; maka hendaklah kamu tersungkur dengan bersujud kepadanya\""."
38,78,"Sesungguhnya kutukan-Ku tetap atasmu sampai hari pembalasan\""."
38,81,"sampai kepada hari yang telah ditentukan waktunya (hari Kiamat)\""."
38,82,"Iblis menjawab: \""Demi kekuasaan Engkau aku akan menyesatkan mereka semuanya,"
38,84,"Allah berfirman: \""Maka yang benar (adalah sumpah-Ku) dan hanya kebenaran itulah yang Ku-katakan\""."
38,87,Al Quran ini tidak lain hanyalah peringatan bagi semesta alam.
38,88,Dan sesungguhnya kamu akan mengetahui (kebenaran) berita Al Quran setelah beberapa waktu lagi.
39,7,"Jika kamu kafir maka sesungguhnya Allah tidak memerlukan (iman)mu dan Dia tidak meridhai kekafiran bagi hamba-Nya; dan jika kamu bersyukur, niscaya Dia meridhai bagimu kesyukuranmu itu; dan seorang yang berdosa tidak akan memikul dosa orang lain. Kemudian kepada Tuhanmulah kembalimu lalu Dia memberitakan kepadamu apa yang telah kamu kerjakan. Sesungguhnya Dia Maha Mengetahui apa yang tersimpan dalam (dada)mu."
39,9,"(Apakah kamu hai orang musyrik yang lebih beruntung) ataukah orang yang beribadat di waktu-waktu malam dengan sujud dan berdiri, sedang ia takut kepada (azab) akhirat dan mengharapkan rahmat Tuhannya? Katakanlah: \""Adakah sama orang-orang yang mengetahui dengan orang-orang yang tidak mengetahui?\"" Sesungguhnya orang yang berakallah yang dapat menerima pelajaran."
39,11,"Katakanlah: \""Sesungguhnya aku diperintahkan supaya menyembah Allah dengan memurnikan ketaatan kepada-Nya dalam (menjalankan) agama."
39,12,"Dan aku diperintahkan supaya menjadi orang yang pertama-tama berserah diri\""."
39,13,"Katakanlah: \""Sesungguhnya aku takut akan siksaan hari yang besar jika aku durhaka kepada Tuhanku\""."
39,15,"Maka sembahlah olehmu (hai orang-orang musyrik) apa yang kamu kehendaki selain Dia. Katakanlah: \""Sesungguhnya orang-orang yang rugi ialah orang-orang yang merugikan diri mereka sendiri dan keluarganya pada hari kiamat\"". Ingatlah yang demikian itu adalah kerugian yang nyata."
39,17,"Dan orang-orang yang menjauhi thaghut (yaitu) tidak menyembahnya dan kembali kepada Allah, bagi mereka berita gembira; sebab itu sampaikanlah berita itu kepada hamba-hamba-Ku,"
39,18,yang mendengarkan perkataan lalu mengikuti apa yang paling baik di antaranya. Mereka itulah orang-orang yang telah diberi Allah petunjuk dan mereka itulah orang-orang yang mempunyai akal.
39,19,Apakah (kamu hendak merubah nasib) orang-orang yang telah pasti ketentuan azab atasnya? Apakah kamu akan menyelamatkan orang yang berada dalam api neraka?
39,22,Maka apakah orang-orang yang dibukakan Allah hatinya untuk (menerima) agama Islam lalu ia mendapat cahaya dari Tuhannya (sama dengan orang yang membatu hatinya)? Maka kecelakaan yang besarlah bagi mereka yang telah membatu hatinya untuk mengingat Allah. Mereka itu dalam kesesatan yang nyata.
39,25,"Orang-orang yang sebelum mereka telah mendustakan (rasul-rasul), maka datanglah kepada mereka azab dari arah yang tidak mereka sangka."
39,30,Sesungguhnya kamu akan mati dan sesungguhnya mereka akan mati (pula).
39,31,Kemudian sesungguhnya kamu pada hari kiamat akan berbantah-bantah di hadapan Tuhanmu.
39,35,agar Allah akan menutupi (mengampuni) bagi mereka perbuatan yang paling buruk yang mereka kerjakan dan membalas mereka dengan upah yang lebih baik dari apa yang telah mereka kerjakan.
39,36,Bukankah Allah cukup untuk melindungi hamba-hamba-Nya. Dan mereka mempertakuti kamu dengan (sembahan-sembahan) yang selain Allah? Dan siapa yang disesatkan Allah maka tidak seorangpun pemberi petunjuk baginya.
39,37,"Dan barangsiapa yang diberi petunjuk oleh Allah, maka tidak seorangpun yang dapat menyesatkannya. Bukankah Allah Maha Perkasa lagi mempunyai (kekuasaan untuk) mengazab?"
39,39,"Katakanlah: \""Hai kaumku, bekerjalah sesuai dengan keadaanmu, sesungguhnya aku akan bekerja (pula), maka kelak kamu akan mengetahui,"
39,40,"siapa yang akan mendapat siksa yang menghinakannya dan lagi ditimpa oleh azab yang kekal\""."
39,43,"Bahkan mereka mengambil pemberi syafa´at selain Allah. Katakanlah: \""Dan apakah (kamu mengambilnya juga) meskipun mereka tidak memiliki sesuatupun dan tidak berakal?\"""
39,48,Dan (jelaslah) bagi mereka akibat buruk dari apa yang telah mereka perbuat dan mereka diliputi oleh pembalasan yang mereka dahulu selalu memperolok-olokkannya.
39,51,Maka mereka ditimpa oleh akibat buruk dari apa yang mereka usahakan. Dan orang-orang yang zalim di antara mereka akan ditimpa akibat buruk dari usahanya dan mereka tidak dapat melepaskan diri.
39,54,"Dan kembalilah kamu kepada Tuhanmu, dan berserah dirilah kepada-Nya sebelum datang azab kepadamu kemudian kamu tidak dapat ditolong (lagi)."
39,56,"supaya jangan ada orang yang mengatakan: \""Amat besar penyesalanku atas kelalaianku dalam (menunaikan kewajiban) terhadap Allah, sedang aku sesungguhnya termasuk orang-orang yang memperolok-olokkan (agama Allah),"
39,57,atau supaya jangan ada yang berkata: ´Kalau sekiranya Allah memberi petunjuk kepadaku tentulah aku termasuk orang-orang yang bertakwa´.
39,58,"Atau supaya jangan ada yang berkata ketika ia melihat azab ´Kalau sekiranya aku dapat kemnbali (ke dunia), niscaya aku akan termasuk orang-orang berbuat baik´."
39,59,"(Bukan demikian) sebenarya telah datang keterangan-keterangan-Ku kepadamu lalu kamu mendustakannya dan kamu menyombongkan diri dan adalah kamu termasuk orang-orang yang kafir\""."
39,61,"Dan Allah menyelamatkan orang-orang yang bertakwa karena kemenangan mereka, mereka tiada disentuh oleh azab (neraka dan tidak pula) mereka berduka cita."
40,4,"Tidak ada yang memperdebatkan tentang ayat-ayat Allah, kecuali orang-orang yang kafir. Karena itu janganlah pulang balik mereka dengan bebas dari suatu kota ke kota yang lain memperdayakan kamu."
40,15,"(Dialah) Yang Maha Tinggi derajat-Nya, Yang mempunyai ´Arsy, Yang mengutus Jibril dengan (membawa) perintah-Nya kepada siapa yang dikehendaki-Nya di antara hamba-hamba-Nya, supaya dia memperingatkan (manusia) tentang hari pertemuan (hari kiamat)."
40,19,Dia mengetahui (pandangan) mata yang khianat dan apa yang disembunyikan oleh hati.
40,35,(Yaitu) orang-orang yang memperdebatkan ayat-ayat Allah tanpa alasan yang sampai kepada mereka. Amat besar kemurkaan (bagi mereka) di sisi Allah dan di sisi orang-orang yang beriman. Demikianlah Allah mengunci mati hati orang yang sombong dan sewenang-wenang.
40,38,"Orang yang beriman itu berkata: \""Hai kaumku, ikutilah aku, aku akan menunjukkan kepadamu jalan yang benar."
40,39,"Hai kaumku, sesungguhnya kehidupan dunia ini hanyalah kesenangan (sementara) dan sesungguhnya akhirat itulah negeri yang kekal."
40,41,"Hai kaumku, bagaimanakah kamu, aku menyeru kamu kepada keselamatan, tetapi kamu menyeru aku ke neraka?"
40,44,"Kelak kamu akan ingat kepada apa yang kukatakan kepada kamu. Dan aku menyerahkan urusanku kepada Allah. Sesungguhnya Allah Maha Melihat akan hamba-hamba-Nya\""."
40,45,"Maka Allah memeliharanya dari kejahatan tipu daya mereka, dan Fir´aun beserta kaumnya dikepung oleh azab yang amat buruk."
40,46,"Kepada mereka dinampakkan neraka pada pagi dan petang, dan pada hari terjadinya Kiamat. (Dikatakan kepada malaikat): \""Masukkanlah Fir´aun dan kaumnya ke dalam azab yang sangat keras\""."
40,47,"Dan (ingatlah), ketika mereka berbantah-bantah dalam neraka, maka orang-orang yang lemah berkata kepada orang-orang yang menyombongkan diri: \""Sesungguhnya kami adalah pengikut-pengikutmu, maka dapatkah kamu menghindarkan dari kami sebahagian azab api neraka?\"""
40,48,"Orang-orang yang menyombongkan diri menjawab: \""Sesungguhnya kita semua sama-sama dalam neraka karena sesungguhnya Allah telah menetapkan keputusan antara hamba-hamba-(Nya)\""."
40,50,"Penjaga Jahannam berkata: \""Dan apakah belum datang kepada kamu rasul-rasulmu dengan membawa keterangan-keterangan?\"" Mereka menjawab: \""Benar, sudah datang\"". Penjaga-penjaga Jahannam berkata: \""Berdoalah kamu\"". Dan doa orang-orang kafir itu hanyalah sia-sia belaka."
